#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
15406917	12643	12643	12643	PF00201	PTHR11926,PTHR11926:SF279		2.4.1.85		GO:0016758,GO:0008152	AT1G22400.1	ATUGT85A1,UGT85A1	UDP-Glycosyltransferase superfamily protein
15410009	126483	126483	126483	PF01039	PTHR18866,PTHR18866:SF106		6.4.1.2,6.3.4.14			AT1G36160.1	ACC1,AT-ACC1,EMB22,GK,PAS3	acetyl-CoA carboxylase 1
15410705	126544	126544	126544							AT2G38240.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
15411380	126601	126601	126601	PF01764	PTHR21493,PTHR21493:SF110			K13806	GO:0006629	AT1G05790.1		lipase class 3 family protein
15411409	126619	126619	126619	PF00583	PTHR23091,PTHR23091:SF229				GO:0008080	AT1G32070.2	ATNSI,NSI	nuclear shuttle interacting
15411474	126642	126642	126642	PF00069	PTHR27001,PTHR27001:SF92	KOG1187	2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT3G58690.1		Protein kinase superfamily protein
15411496	126650	126650	126650	PF11995,PF00225	PTHR24115,PTHR24115:SF509	KOG0242	3.6.4.4	K11498	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT1G18370.1	ATNACK1,HIK,NACK1	ATP binding microtubule motor family protein
15411519	126668	126668	126668	PF01869	PTHR12862,PTHR12862:SF6	KOG1794	2.7.1.1			AT1G30540.1		Actin-like ATPase superfamily protein
15411539	126670	126670	126670	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
15411544	126675	126675	126675	PF01535	PTHR24015,PTHR24015:SF379					AT3G29230.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15411568	126683	126683	126683	PF00415	PTHR22870		2.7.11.1			AT3G23270.1		Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain
15411572	126689	126689	126689	PF10250	PTHR31933,PTHR31933:SF3					AT5G65470.1		O-fucosyltransferase family protein
15411591	126695	126695	126695	PF00954,PF01453	PTHR27002				GO:0048544	AT1G65790.1	ARK1,RK1	receptor kinase 1
15412136	126710	126710	126710		PTHR22850,PTHR22850:SF115	KOG0265				AT5G50970.1		transducin family protein / WD-40 repeat family protein
15412139	126715	126715	126715	PF01026	PTHR10060,PTHR10060:SF15	KOG3020		K03424	GO:0016888	AT3G52390.2		TatD related DNase
15412141	126716	126716	126716	PF08276,PF01453	PTHR32444,PTHR32444:SF13					AT1G78850.1		D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
15412143	126718	126718	126718	PF08241	PTHR10108,PTHR10108:SF706		2.1.1.163		GO:0008168,GO:0008152	AT1G73600.2		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
15412166	126723	126723	126723	PF04116	PTHR31899,PTHR31899:SF1		1.14.13.129	K15746	GO:0055114,GO:0016491,GO:0006633,GO:0005506	AT4G25700.1	B1,BCH1,BETA-OHASE 1,chy1	beta-hydroxylase 1
15412168	126729	126729	126729	PF01535,PF13041	PTHR24015					AT1G11290.1	CRR22	Pentatricopeptide repeat (PPR) superfamily protein
15412186	126731	126731	126731	PF04833	PTHR31052				GO:0031225,GO:0016049,GO:0010215	AT4G16120.1	ATSEB1,COBL7,SEB1	COBRA-like protein-7 precursor
15412228	126751	126751	126751	PF03031	PTHR12210,PTHR12210:SF71	KOG1605	3.1.3.16	K17616		AT5G11860.1	SSP5	SCP1-like small phosphatase 5
15412231	126754	126754	126754		PTHR24014,PTHR24014:SF4	KOG1971	1.14.11.4			AT3G18210.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
15412232	126756	126756	126756	PF08159	PTHR14927,PTHR14927:SF0			K14788	GO:0005634	AT3G56990.1	EDA7	embryo sac development arrest 7
15412284	126771	126771	126771	PF07137	PTHR33970,PTHR33970:SF1		1.10.99.3	K09839	GO:0055114,GO:0046422,GO:0009507	AT1G08550.2	AVDE1,NPQ1	non-photochemical quenching 1
15412285	126772	126772	126772	PF13812,PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15412288	126777	126777	126777									
15412313	126781	126781	126781	PF01650	PTHR12000,PTHR12000:SF15		3.4.22.34	K01369	GO:0008233,GO:0006508	AT1G62710.1	BETA-VPE,BETAVPE	beta vacuolar processing enzyme
15412315	126782	126782	126782	PF13812,PF12854,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15412337	126797	126797	126797	PF13812,PF01535	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15412338	126799	126799	126799	PF03016	PTHR11062,PTHR11062:SF56	KOG1021				AT2G20370.1	KAM1,MUR3	Exostosin family protein
15412878	126801	126801	126801	PF12854,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15412879	126802	126802	126802	PF12695,PF00930	PTHR11731,PTHR11731:SF110		3.4.14.5	K01278	GO:0006508	AT5G24260.1		prolyl oligopeptidase family protein
15412933	126820	126820	126820	PF02458	PTHR31642			K15400	GO:0016747	AT1G65450.1		HXXXD-type acyl-transferase family protein
15412938	126822	126822	126822	PF00069	PTHR27001,PTHR27001:SF108	KOG1187	2.7.11.1	K04730	GO:0006468,GO:0005524,GO:0004672	AT3G24550.1	ATPERK1,PERK1	proline extensin-like receptor kinase 1
15412940	126823	126823	126823	PF13855	PTHR27000,PTHR27000:SF45				GO:0005515	AT2G42800.1	AtRLP29,RLP29	receptor like protein 29
15412943	126827	126827	126827	PF06268,PF00150	PTHR10551,PTHR10551:SF12		3.2.1.58		GO:0051015,GO:0030674,GO:0005975,GO:0004553,GO:0007015			
15412964	126833	126833	126833	PF00141	PTHR31388		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT2G18150.1		Peroxidase superfamily protein
15412967	126835	126835	126835	PF12352	PTHR21094,PTHR21094:SF1	KOG3208		K08495	GO:0016021,GO:0006888,GO:0005801,GO:0000139	AT1G15880.1	atgos11,GOS11	golgi snare 11
15412968	126836	126836	126836	PF01490	PTHR22950			K15015		AT5G15240.1		Transmembrane amino acid transporter family protein
15412993	126842	126842	126842	PF00763,PF02882	PTHR10025	KOG0089	3.5.4.9,1.5.1.5		GO:0055114,GO:0009396,GO:0004488,GO:0003824	AT4G00620.1		Amino acid dehydrogenase family protein
15412998	126849	126849	126849	PF02458	PTHR31642				GO:0016747	AT1G65450.2		HXXXD-type acyl-transferase family protein
15413027	126850	126850	126850	PF07690	PTHR24064,PTHR24064:SF279		3.6.3.27	K08176	GO:0055085,GO:0016021	AT5G43360.1	ATPT4,PHT1;3,PHT3	phosphate transporter 1;3
15413059	126863	126863	126863	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT2G41480.1		Peroxidase superfamily protein
15413060	126864	126864	126864	PF13812,PF13041,PF01535	PTHR24015					AT5G39350.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15413064	126868	126868	126868	PF00082	PTHR10795,PTHR10795:SF382		3.4.21.25		GO:0006508,GO:0004252	AT2G04160.1	AIR3	Subtilisin-like serine endopeptidase family protein
15413089	126870	126870	126870	PF03016	PTHR11062,PTHR11062:SF47	KOG1021				AT1G63450.1	RHS8	root hair specific 8
15413118	126882	126882	126882	PF14432,PF01535	PTHR24015					AT1G56690.1		Pentatricopeptide repeat (PPR) superfamily protein
15413142	126891	126891	126891	PF07343	PTHR36318,PTHR36318:SF2					AT1G22750.4		
15413145	126894	126894	126894	PF00141	PTHR31356,PTHR31356:SF6		1.11.1.11	K00434	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT4G09010.1	APX4,TL29	ascorbate peroxidase 4
15413736	126915	126915	126915		PTHR33786					AT1G65295.1		
15413767	126928	126928	126928	PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15413770	126929	126929	126929	PF05183	PTHR23079,PTHR23079:SF9		2.7.7.48	K11699	GO:0003968	AT1G14790.1	ATRDRP1,RDR1	RNA-dependent RNA polymerase 1
15413791	126936	126936	126936	PF00067	PTHR24298	KOG0156	1.14.13.21		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G07990.1	CYP75B1,D501,TT7	Cytochrome P450 superfamily protein
15413808	126946	126946	126946	PF04427	PTHR12661	KOG2963		K14859		AT5G61770.1	PPAN	PETER PAN-like protein
15413840	126951	126951	126951	PF01535	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15413846	126954	126954	126954	PF00514,PF00225	PTHR24115,PTHR24115:SF533	KOG0240	3.6.4.4		GO:0005515,GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT1G12430.1	ARK3,PAK	armadillo repeat kinesin 3
15407014	12696	12696	12696	PF03514	PTHR31636,PTHR31636:SF5					AT3G49950.1		GRAS family transcription factor
15413881	126964	126964	126964	PF12859	PTHR12827			K03348	GO:0005680	AT5G05560.1	EMB2771	E3 ubiquitin ligase, putative
15413883	126967	126967	126967	PF01940	PTHR13353,PTHR13353:SF7				GO:0016021	AT1G78620.1		Protein of unknown function DUF92, transmembrane
15413913	126973	126973	126973	PF00854	PTHR11654,PTHR11654:SF76		3.6.3.43	K14638	GO:0016020,GO:0006810,GO:0005215	AT3G54140.1	ATPTR1,PTR1	peptide transporter 1
15413916	126979	126979	126979	PF04674	PTHR31279,PTHR31279:SF7					AT2G17230.1	EXL5	EXORDIUM like 5
15413963	126991	126991	126991	PF09273,PF00856	PTHR13271,PTHR13271:SF23		2.1.1.127		GO:0005515	AT4G20130.1	PTAC14	plastid transcriptionally active 14
15409649	127003	127003	127003	PF02254,PF00999	PTHR16254,PTHR16254:SF13	KOG1650			GO:0006813,GO:0055085,GO:0016021,GO:0015299,GO:0006812	AT1G01790.1	ATKEA1,KEA1	K+ efflux antiporter 1
15409653	127009	127009	127009	PF13812,PF01535	PTHR24015					AT2G35030.1		Pentatricopeptide repeat (PPR) superfamily protein
15409670	127010	127010	127010	PF13812,PF01535,PF13041	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15409688	127021	127021	127021	PF00182	PTHR22595,PTHR22595:SF37		3.2.1.14	K01183	GO:0016998,GO:0006032,GO:0004568	AT2G43570.1	CHI	chitinase, putative
15409689	127024	127024	127024		PTHR32429,PTHR32429:SF9					AT3G15840.3	PIFI	post-illumination chlorophyll fluorescence increase
15409712	127038	127038	127038	PF00348	PTHR11525	KOG0711	2.5.1.10,2.5.1.1	K00787	GO:0008299	AT5G47770.1	FPS1	farnesyl diphosphate synthase 1
15409735	127041	127041	127041	PF00227	PTHR32194		3.4.25.2	K01419	GO:0051603,GO:0005839,GO:0004298			
15409767	127051	127051	127051	PF04191	PTHR32251,PTHR32251:SF14	KOG4650				AT2G46890.1		Protein of unknown function (DUF1295)
15409807	127066	127066	127066	PF00173	PTHR19370	KOG0536	1.6.2.2	K00326		AT5G09680.1	RLF	reduced lateral root formation
15409835	127073	127073	127073	PF08774	PTHR15749,PTHR15749:SF4		3.1.4.1	K15363	GO:0016788	AT1G48360.2		zinc ion binding;nucleic acid binding;hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides
15409837	127075	127075	127075	PF00149	PTHR11668,PTHR11668:SF241	KOG0376	3.1.3.16	K04460	GO:0016787	AT5G63870.1	ATPP7,PP7	serine/threonine phosphatase 7
15409880	127090	127090	127090	PF00646	PTHR31348,PTHR31348:SF4				GO:0005515	AT4G02440.1	EID1	F-box family protein
15409882	127096	127096	127096	PF04874,PF01778	PTHR23405,PTHR23405:SF4			K14831		AT1G23280.1		MAK16 protein-related
15410516	127120	127120	127120	PF13812,PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15410600	127153	127153	127153	PF01535	PTHR24015					AT5G44230.1		Pentatricopeptide repeat (PPR) superfamily protein
15410684	127193	127193	127193				2.4.1.115,2.4.1.91					
15410689	127198	127198	127198		PTHR11926		2.4.1.324		GO:0016758,GO:0008152	AT3G02100.1		UDP-Glycosyltransferase superfamily protein
15411255	127200	127200	127200	PF01137,PF05189	PTHR11096,PTHR11096:SF1		6.5.1.4	K11108	GO:0006396	AT5G22100.1		RNA cyclase family protein
15411301	127233	127233	127233	PF01535	PTHR24015					AT1G09410.1		pentatricopeptide (PPR) repeat-containing protein
15411355	127254	127254	127254				2.7.7.49					
15411381	127260	127260	127260	PF01490	PTHR22950,PTHR22950:SF235	KOG1303				AT5G40780.1	LHT1	lysine histidine transporter 1
15411383	127267	127267	127267	PF01751,PF02518,PF00204,PF16898,PF00521	PTHR10169,PTHR10169:SF38		5.99.1.3	K03164	GO:0006265,GO:0005524,GO:0003918,GO:0003677	AT3G23890.1	ATTOPII,TOPII	topoisomerase II
15411405	127270	127270	127270	PF03222	PTHR22950,PTHR22950:SF235	KOG1303			GO:0003333	AT5G40780.1	LHT1	lysine histidine transporter 1
15411999	127311	127311	127311							AT2G16710.3		Iron-sulphur cluster biosynthesis family protein
15412000	127313	127313	127313		PTHR33115,PTHR33115:SF3					AT5G18980.1		ARM repeat superfamily protein
15412017	127326	127326	127326	PF00201	PTHR11926,PTHR11926:SF143				GO:0016758,GO:0008152	AT1G22380.1	AtUGT85A3,UGT85A3	UDP-glucosyl transferase 85A3
15412041	127332	127332	127332	PF01535	PTHR24015					AT3G49170.1	EMB2261	Tetratricopeptide repeat (TPR)-like superfamily protein
15412188	127390	127390	127390	PF00249	PTHR10641,PTHR10641:SF651					AT5G49330.1	ATMYB111,MYB111,PFG3	myb domain protein 111
15412791	127426	127426	127426	PF04434	PTHR28498				GO:0008270	AT4G33925.1		
15412833	127444	127444	127444	PF00462	PTHR10168,PTHR10168:SF62	KOG1752	1.8.1.9	K03676	GO:0045454,GO:0015035,GO:0009055	AT5G14070.1	ROXY2	Thioredoxin superfamily protein
15412859	127459	127459	127459	PF04536	PTHR30373		3.1.3.2			AT1G54780.1	TLP18.3	thylakoid lumen 18.3 kDa protein
15412902	127475	127475	127475	PF03095	PTHR10012	KOG2867	5.2.1.8	K17605	GO:0019211	AT4G08960.1		phosphotyrosyl phosphatase activator (PTPA) family protein
15412903	127476	127476	127476	PF00201	PTHR11926,PTHR11926:SF143		2.4.1.203		GO:0016758,GO:0008152	AT3G22250.1		UDP-Glycosyltransferase superfamily protein
15412904	127479	127479	127479	PF04756	PTHR13160	KOG3356				AT2G19340.2		Oligosaccharyltransferase complex/magnesium transporter family protein
15412944	127483	127483	127483	PF00782	PTHR10159,PTHR10159:SF358	KOG1719	3.1.3.16,3.1.3.27,3.1.3.48		GO:0008138,GO:0006470	AT2G35680.1		Phosphotyrosine protein phosphatases superfamily protein
15412966	127490	127490	127490	PF03094	PTHR31942			K08472	GO:0016021,GO:0006952	AT4G02600.1	ATMLO1,MLO1	Seven transmembrane MLO family protein
15412971	127494	127494	127494	PF01490	PTHR22950,PTHR22950:SF3	KOG1303		K13946		AT5G01240.1	LAX1	like AUXIN RESISTANT 1
15413549	127507	127507	127507	PF04564,PF00069	PTHR27003,PTHR27003:SF29	KOG1187	2.7.11.1	K04733	GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	AT5G61550.2		U-box domain-containing protein kinase family protein
15413591	127526	127526	127526	PF00201	PTHR11926		2.4.1.203		GO:0016758,GO:0008152	AT1G22400.1	ATUGT85A1,UGT85A1	UDP-Glycosyltransferase superfamily protein
15413648	127549	127549	127549	PF04819	PTHR16007,PTHR16007:SF13					AT5G13890.3		Family of unknown function (DUF716) 
15413677	127559	127559	127559	PF01535	PTHR24015					AT2G35030.1		Pentatricopeptide repeat (PPR) superfamily protein
15413765	127582	127582	127582	PF00400	PTHR22889	KOG1188			GO:0005515	AT2G47790.1		Transducin/WD40 repeat-like superfamily protein
15413766	127583	127583	127583	PF00067	PTHR24298		1.14.13.88		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT3G48270.1	CYP71A26	cytochrome P450, family 71, subfamily A, polypeptide 26
15413768	127584	127584	127584	PF00190	PTHR31189				GO:0045735	AT2G28680.1		RmlC-like cupins superfamily protein
15414333	127605	127605	127605	PF00128,PF07821	PTHR10357,PTHR10357:SF157	KOG0471	3.2.1.1		GO:0043169,GO:0005975,GO:0003824,GO:0005509,GO:0004556	AT1G69830.1	AMY3,ATAMY3	alpha-amylase-like 3
15414433	127641	127641	127641	PF00069	PTHR27006	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G11050.1		Protein kinase superfamily protein
15414493	127664	127664	127664	PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15415074	127703	127703	127703	PF04819	PTHR16007,PTHR16007:SF29					AT1G55230.1		Family of unknown function (DUF716) 
15415113	127725	127725	127725	PF13812,PF13041	PTHR24015					AT1G68930.1		pentatricopeptide (PPR) repeat-containing protein
15415131	127736	127736	127736	PF13812,PF13041,PF01535	PTHR24015					AT4G13650.1		Pentatricopeptide repeat (PPR) superfamily protein
15415246	127776	127776	127776		PTHR31362,PTHR31362:SF1					AT2G41770.1		Protein of unknown function (DUF288)
15415272	127781	127781	127781	PF12576	PTHR33645					AT3G19340.1		Protein of unknown function (DUF3754)
15415275	127789	127789	127789	PF03407	PTHR10994,PTHR10994:SF69					AT2G35610.1	XEG113	xyloglucanase 113
15415296	127793	127793	127793	PF08244,PF00251	PTHR31953		3.2.1.26	K01193		AT3G13790.2	ATBFRUCT1,ATCWINV1	Glycosyl hydrolases family 32 protein
15415299	127798	127798	127798	PF09762	PTHR16441							
15415887	127827	127827	127827	PF00005,PF01061	PTHR19241,PTHR19241:SF301	KOG0061	3.6.3.25		GO:0016887,GO:0005524,GO:0016020	AT1G17840.1	ABCG11,ATWBC11,COF1,DSO,WBC11	white-brown complex homolog protein 11
15415952	127854	127854	127854	PF01535	PTHR24015					AT3G49170.1	EMB2261	Tetratricopeptide repeat (TPR)-like superfamily protein
15415979	127861	127861	127861	PF13967,PF02714	PTHR13018,PTHR13018:SF52	KOG1134			GO:0016020	AT4G35870.1		early-responsive to dehydration stress protein (ERD4)
15416527	127914	127914	127914	PF01535	PTHR24015,PTHR24015:SF900					AT4G14050.1		Pentatricopeptide repeat (PPR) superfamily protein
15416529	127915	127915	127915	PF00201	PTHR11926,PTHR11926:SF279		2.4.1.203		GO:0016758,GO:0008152	AT1G22360.1	AtUGT85A2,UGT85A2	UDP-glucosyl transferase 85A2
15407780	12792	12792	12792	PF00201	PTHR11926		2.4.1.323		GO:0016758,GO:0008152	AT1G22340.1	AtUGT85A7,UGT85A7	UDP-glucosyl transferase 85A7
15416602	127931	127931	127931	PF00005,PF01061	PTHR19241,PTHR19241:SF301	KOG0061	3.6.3.25		GO:0016887,GO:0005524,GO:0016020	AT1G17840.1	ABCG11,ATWBC11,COF1,DSO,WBC11	white-brown complex homolog protein 11
15416610	127936	127936	127936	PF00266	PTHR11601,PTHR11601:SF24	KOG1549	2.8.1.7			AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase
15416683	127964	127964	127964	PF00232	PTHR10353		3.2.1.21	K01188	GO:0005975,GO:0004553	AT1G26560.1	BGLU40	beta glucosidase 40
15412628	128002	128002	128002	PF00266	PTHR11601,PTHR11601:SF24	KOG1549	2.8.1.7			AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase
15412641	128017	128017	128017	PF00155	PTHR11601,PTHR11601:SF24	KOG1549	2.8.1.7		GO:0030170,GO:0009058	AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase
15412659	128027	128027	128027	PF00266	PTHR11601,PTHR11601:SF24		2.8.1.7			AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase
15412685	128032	128032	128032	PF00201	PTHR11926,PTHR11926:SF279		2.4.1.203		GO:0016758,GO:0008152	AT1G22360.1	AtUGT85A2,UGT85A2	UDP-glucosyl transferase 85A2
15412751	128066	128066	128066	PF00266	PTHR11601,PTHR11601:SF24	KOG1549	2.8.1.7			AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase
15412773	128074	128074	128074	PF01398	PTHR12947,PTHR12947:SF4		3.4.19.12	K11866	GO:0005515	AT1G48790.1	AMSH1	associated molecule with the SH3 domain of STAM 1
15408373	12808	12808	12808	PF00149	PTHR11668,PTHR11668:SF241	KOG0376	3.1.3.16	K04460	GO:0016787	AT5G63870.1	ATPP7,PP7	serine/threonine phosphatase 7
15413433	128107	128107	128107	PF00201	PTHR11926,PTHR11926:SF279		2.4.1.203		GO:0016758,GO:0008152	AT1G22360.1	AtUGT85A2,UGT85A2	UDP-glucosyl transferase 85A2
15413465	128120	128120	128120	PF00112	PTHR12411,PTHR12411:SF316		3.4.22.15		GO:0008234,GO:0006508	AT3G54940.2		Papain family cysteine protease
15413483	128130	128130	128130	PF00561	PTHR11005,PTHR11005:SF37	KOG2624	3.1.1.3	K01052		AT5G14180.1	MPL1	Myzus persicae-induced lipase 1
15413486	128137	128137	128137	PF08797	PTHR15749,PTHR15749:SF4	KOG2143	3.1.4.1	K15363	GO:0016818,GO:0008270,GO:0003676	AT1G48360.1		zinc ion binding;nucleic acid binding;hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides
15408398	12814	12814	12814	PF13041	PTHR24015			K17710		AT1G12775.1		Pentatricopeptide repeat (PPR) superfamily protein
15413589	128181	128181	128181	PF16363	PTHR10366,PTHR10366:SF327	KOG1429	5.1.3.18	K10046		AT5G28840.1	GME	GDP-D-mannose 3\',5\'-epimerase
15408421	12822	12822	12822	PF00201	PTHR11926				GO:0016758,GO:0008152	AT3G16520.3	UGT88A1	UDP-glucosyl transferase 88A1
15414293	128246	128246	128246	PF01535	PTHR24015					AT3G11460.1		Pentatricopeptide repeat (PPR) superfamily protein
15414362	128270	128270	128270	PF00394	PTHR11709,PTHR11709:SF61		1.10.3.2	K05909	GO:0055114,GO:0016491	AT5G60020.1	ATLAC17,LAC17	laccase 17
15414991	128321	128321	128321									
15415011	128334	128334	128334	PF00069	PTHR27006		2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT1G29750.2	RKF1	receptor-like kinase in flowers 1
15415051	128350	128350	128350	PF00067	PTHR24296	KOG0157			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT3G56630.1	CYP94D2	cytochrome P450, family 94, subfamily D, polypeptide 2
15415780	128445	128445	128445	PF00010	PTHR16223,PTHR16223:SF15				GO:0046983	AT2G24260.1	LRL1	LJRHL1-like 1
15415913	128498	128498	128498	PF12854,PF13812,PF01535,PF13041	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15416439	128521	128521	128521		PTHR34118,PTHR34118:SF3			K02116		AT2G31040.1		ATP synthase protein I -related
15416536	128578	128578	128578	PF01535	PTHR24015					AT2G35030.1		Pentatricopeptide repeat (PPR) superfamily protein
